"COUNTRY.ID","COUNTRY","INDICATOR.ID","INDICATOR","FREQUENCY.ID","FREQUENCY","TIME_PERIOD","OBS_VALUE","SCALE.ID","SCALE"
"UKR","Ukraine","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2019","-1.678","",""
"UKR","Ukraine","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2020","-5.1","",""
"UKR","Ukraine","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2021","-3.279","",""
"UKR","Ukraine","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2022","-14.973","",""
"CZE","Czech Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2000","-2.661","0","Units"
"CZE","Czech Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2001","-4.746","0","Units"
"CZE","Czech Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2002","-4.445","0","Units"
"CZE","Czech Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2003","-5.141","0","Units"
"CZE","Czech Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2004","-1.545","0","Units"
"CZE","Czech Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2005","-3.116","0","Units"
"CZE","Czech Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2006","-3.265","0","Units"
"CZE","Czech Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2007","-2.150","0","Units"
"CZE","Czech Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2008","-3.016","0","Units"
"CZE","Czech Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2009","-4.484","0","Units"
"CZE","Czech Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2010","-3.556","0","Units"
"CZE","Czech Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2011","-1.869","0","Units"
"CZE","Czech Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2012","-0.566","0","Units"
"CZE","Czech Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2013","0.841","0","Units"
"CZE","Czech Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2014","0.353","0","Units"
"CZE","Czech Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2015","0.582","0","Units"
"CZE","Czech Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2016","1.968","0","Units"
"CZE","Czech Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2017","1.792","0","Units"
"CZE","Czech Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2018","0.804","0","Units"
"CZE","Czech Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2019","-0.754","0","Units"
"CZE","Czech Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2020","-3.920","0","Units"
"CZE","Czech Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2021","-4.404","0","Units"
"CZE","Czech Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2022","-3.181","0","Units"
"CZE","Czech Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2023","-2.592","0","Units"
"CZE","Czech Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2024","-1.323","0","Units"
"CZE","Czech Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2025","-1.939","0","Units"
"CZE","Czech Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2026","-2.478","0","Units"
"LVA","Latvia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2002","-4.156","",""
"LVA","Latvia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2003","-4.192","",""
"LVA","Latvia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2004","-3.714","",""
"LVA","Latvia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2005","-4.065","",""
"LVA","Latvia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2006","-6.202","",""
"LVA","Latvia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2007","-7.283","",""
"LVA","Latvia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2008","-8.819","",""
"LVA","Latvia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2009","-8.529","",""
"LVA","Latvia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2010","-8.301","",""
"LVA","Latvia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2011","-3.294","",""
"LVA","Latvia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2012","-0.409","",""
"LVA","Latvia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2013","-1.497","",""
"LVA","Latvia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2014","-1.232","",""
"LVA","Latvia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2015","-1.786","",""
"LVA","Latvia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2016","-0.764","",""
"LVA","Latvia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2017","-1.606","",""
"LVA","Latvia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2018","-3.241","",""
"LVA","Latvia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2019","-1.375","",""
"LVA","Latvia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2020","-2.858","",""
"LVA","Latvia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2021","-7.999","",""
"LVA","Latvia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2022","-5.524","",""
"LVA","Latvia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2023","-3.369","",""
"LVA","Latvia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2024","-1.726","",""
"LVA","Latvia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2025","-2.573","",""
"LVA","Latvia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2026","-2.763","",""
"SVK","Slovak Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2000","-6.104","",""
"SVK","Slovak Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2001","-5.964","",""
"SVK","Slovak Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2002","-4.727","",""
"SVK","Slovak Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2003","0.986","",""
"SVK","Slovak Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2004","-0.647","",""
"SVK","Slovak Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2005","-1.246","",""
"SVK","Slovak Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2006","-3.577","",""
"SVK","Slovak Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2007","-5.342","",""
"SVK","Slovak Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2008","-5.351","",""
"SVK","Slovak Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2009","-7.451","",""
"SVK","Slovak Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2010","-8.045","",""
"SVK","Slovak Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2011","-5.235","",""
"SVK","Slovak Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2012","-4.384","",""
"SVK","Slovak Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2013","-1.92","",""
"SVK","Slovak Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2014","-2.524","",""
"SVK","Slovak Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2015","-2.761","",""
"SVK","Slovak Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2016","-2.228","",""
"SVK","Slovak Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2017","-0.751","",""
"SVK","Slovak Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2018","-1.357","",""
"SVK","Slovak Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2019","-1.431","",""
"SVK","Slovak Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2020","-2.33","",""
"SVK","Slovak Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2021","-2.478","",""
"SVK","Slovak Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2022","-0.526","",""
"SVK","Slovak Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2023","-3.544","",""
"SVK","Slovak Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2024","-4.727","",""
"SVK","Slovak Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2025","-4.127","",""
"SVK","Slovak Republic","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2026","-4.336","",""
"BIH","Bosnia and Herzegovina","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2000","-7.023","0","Units"
"BIH","Bosnia and Herzegovina","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2001","-6.225","0","Units"
"BIH","Bosnia and Herzegovina","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2002","-1.352","0","Units"
"BIH","Bosnia and Herzegovina","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2003","0.577","0","Units"
"BIH","Bosnia and Herzegovina","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2004","0.452","0","Units"
"BIH","Bosnia and Herzegovina","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2005","1.585","0","Units"
"BIH","Bosnia and Herzegovina","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2006","2.254","0","Units"
"BIH","Bosnia and Herzegovina","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2007","-0.842","0","Units"
"BIH","Bosnia and Herzegovina","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2008","-6.337","0","Units"
"BIH","Bosnia and Herzegovina","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2009","-6.120","0","Units"
"BIH","Bosnia and Herzegovina","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2010","-4.204","0","Units"
"BIH","Bosnia and Herzegovina","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2011","-2.439","0","Units"
"BIH","Bosnia and Herzegovina","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2012","-1.267","0","Units"
"BIH","Bosnia and Herzegovina","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2013","0.090","0","Units"
"BIH","Bosnia and Herzegovina","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2014","-1.024","0","Units"
"BIH","Bosnia and Herzegovina","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2015","0.569","0","Units"
"BIH","Bosnia and Herzegovina","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2016","0.670","0","Units"
"BIH","Bosnia and Herzegovina","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2017","1.758","0","Units"
"BIH","Bosnia and Herzegovina","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2018","1.038","0","Units"
"BIH","Bosnia and Herzegovina","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2019","0.669","0","Units"
"BIH","Bosnia and Herzegovina","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2020","-2.472","0","Units"
"BIH","Bosnia and Herzegovina","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2021","-0.268","0","Units"
"BIH","Bosnia and Herzegovina","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2022","-0.511","0","Units"
